time_iso8601,stars_cumulative
2021-11-25 00:00:00+00:00,4858
2021-11-26 00:00:00+00:00,4859
2021-11-27 00:00:00+00:00,4860
2021-11-28 00:00:00+00:00,4863
2021-11-29 00:00:00+00:00,4866
2021-11-30 00:00:00+00:00,4871
2021-12-01 00:00:00+00:00,4877
2021-12-02 00:00:00+00:00,4881
2021-12-03 00:00:00+00:00,4882
2021-12-05 00:00:00+00:00,4885
2021-12-06 00:00:00+00:00,4893
2021-12-07 00:00:00+00:00,4894
2021-12-08 00:00:00+00:00,4896
2021-12-09 00:00:00+00:00,4898
2021-12-10 00:00:00+00:00,4899
2021-12-11 00:00:00+00:00,4904
2021-12-12 00:00:00+00:00,4906
2021-12-13 00:00:00+00:00,4909
2021-12-16 00:00:00+00:00,4911
2021-12-17 00:00:00+00:00,4912
2021-12-20 00:00:00+00:00,4918
2021-12-21 00:00:00+00:00,4924
2021-12-22 00:00:00+00:00,4931
2021-12-23 00:00:00+00:00,4937
2021-12-24 00:00:00+00:00,4939
2021-12-25 00:00:00+00:00,4940
2021-12-26 00:00:00+00:00,4941
2021-12-29 00:00:00+00:00,4945
2021-12-30 00:00:00+00:00,4950
2022-01-01 00:00:00+00:00,4951
2022-01-02 00:00:00+00:00,4952
2022-01-03 00:00:00+00:00,4955
2022-01-04 00:00:00+00:00,4958
2022-01-05 00:00:00+00:00,4961
2022-01-07 00:00:00+00:00,4964
2022-01-08 00:00:00+00:00,4965
2022-01-09 00:00:00+00:00,4967
2022-01-10 00:00:00+00:00,4975
2022-01-11 00:00:00+00:00,4976
2022-01-12 00:00:00+00:00,4981
2022-01-13 00:00:00+00:00,4983
2022-01-15 00:00:00+00:00,4991
2022-01-16 00:00:00+00:00,5006
2022-01-17 00:00:00+00:00,5008
2022-01-18 00:00:00+00:00,5011
2022-01-19 00:00:00+00:00,5015
2022-01-20 00:00:00+00:00,5016
2022-01-21 00:00:00+00:00,5018
2022-01-22 00:00:00+00:00,5023
2022-01-23 00:00:00+00:00,5024
2022-01-26 00:00:00+00:00,5027
2022-01-27 00:00:00+00:00,5030
2022-01-28 00:00:00+00:00,5035
2022-01-29 00:00:00+00:00,5045
2022-01-30 00:00:00+00:00,5054
2022-01-31 00:00:00+00:00,5058
2022-02-01 00:00:00+00:00,5062
2022-02-02 00:00:00+00:00,5065
2022-02-03 00:00:00+00:00,5068
2022-02-04 00:00:00+00:00,5071
2022-02-05 00:00:00+00:00,5075
2022-02-06 00:00:00+00:00,5081
2022-02-07 00:00:00+00:00,5083
2022-02-08 00:00:00+00:00,5087
2022-02-09 00:00:00+00:00,5093
2022-02-10 00:00:00+00:00,5097
2022-02-11 00:00:00+00:00,5099
2022-02-12 00:00:00+00:00,5102
2022-02-13 00:00:00+00:00,5106
2022-02-14 00:00:00+00:00,5107
2022-02-15 00:00:00+00:00,5110
2022-02-16 00:00:00+00:00,5111
2022-02-17 00:00:00+00:00,5115
2022-02-18 00:00:00+00:00,5117
2022-02-19 00:00:00+00:00,5122
2022-02-20 00:00:00+00:00,5126
2022-02-21 00:00:00+00:00,5128
2022-02-22 00:00:00+00:00,5132
2022-02-23 00:00:00+00:00,5135
2022-02-24 00:00:00+00:00,5136
2022-02-25 00:00:00+00:00,5139
2022-02-26 00:00:00+00:00,5140
2022-02-27 00:00:00+00:00,5141
2022-02-28 00:00:00+00:00,5144
2022-03-01 00:00:00+00:00,5146
2022-03-02 00:00:00+00:00,5149
2022-03-03 00:00:00+00:00,5153
2022-03-04 00:00:00+00:00,5154
2022-03-06 00:00:00+00:00,5157
2022-03-07 00:00:00+00:00,5160
2022-03-08 00:00:00+00:00,5167
2022-03-09 00:00:00+00:00,5171
2022-03-10 00:00:00+00:00,5175
2022-03-11 00:00:00+00:00,5183
2022-03-12 00:00:00+00:00,5188
2022-03-13 00:00:00+00:00,5190
2022-03-14 00:00:00+00:00,5192
2022-03-15 00:00:00+00:00,5198
2022-03-16 00:00:00+00:00,5206
2022-03-17 00:00:00+00:00,5207
2022-03-18 00:00:00+00:00,5210
2022-03-19 00:00:00+00:00,5211
2022-03-22 00:00:00+00:00,5214
2022-03-24 00:00:00+00:00,5216
2022-03-25 00:00:00+00:00,5219
2022-03-26 00:00:00+00:00,5220
2022-03-27 00:00:00+00:00,5224
2022-03-28 00:00:00+00:00,5231
2022-03-29 00:00:00+00:00,5238
2022-03-30 00:00:00+00:00,5242
2022-03-31 00:00:00+00:00,5246
2022-04-01 00:00:00+00:00,5252
2022-04-02 00:00:00+00:00,5255
2022-04-03 00:00:00+00:00,5257
2022-04-04 00:00:00+00:00,5260
2022-04-05 00:00:00+00:00,5264
2022-04-06 00:00:00+00:00,5267
2022-04-07 00:00:00+00:00,5271
2022-04-08 00:00:00+00:00,5278
2022-04-09 00:00:00+00:00,5283
2022-04-10 00:00:00+00:00,5284
2022-04-11 00:00:00+00:00,5287
2022-04-12 00:00:00+00:00,5289
2022-04-13 00:00:00+00:00,5291
2022-04-14 00:00:00+00:00,5296
2022-04-15 00:00:00+00:00,5298
2022-04-16 00:00:00+00:00,5299
2022-04-17 00:00:00+00:00,5300
2022-04-19 00:00:00+00:00,5303
2022-04-20 00:00:00+00:00,5306
2022-04-21 00:00:00+00:00,5308
2022-04-22 00:00:00+00:00,5313
2022-04-23 00:00:00+00:00,5324
2022-04-24 00:00:00+00:00,5331
2022-04-25 00:00:00+00:00,5334
2022-04-26 00:00:00+00:00,5339
2022-04-27 00:00:00+00:00,5343
2022-04-28 00:00:00+00:00,5345
2022-04-29 00:00:00+00:00,5348
2022-04-30 00:00:00+00:00,5350
2022-05-01 00:00:00+00:00,5352
2022-05-02 00:00:00+00:00,5353
2022-05-03 00:00:00+00:00,5379
2022-05-04 00:00:00+00:00,5401
2022-05-05 00:00:00+00:00,5404
2022-05-06 00:00:00+00:00,5408
2022-05-07 00:00:00+00:00,5412
2022-05-08 00:00:00+00:00,5413
2022-05-09 00:00:00+00:00,5416
2022-05-11 00:00:00+00:00,5420
2022-05-12 00:00:00+00:00,5423
2022-05-13 00:00:00+00:00,5426
2022-05-14 00:00:00+00:00,5427
2022-05-16 00:00:00+00:00,5428
2022-05-17 00:00:00+00:00,5429
2022-05-18 00:00:00+00:00,5431
2022-05-19 00:00:00+00:00,5434
2022-05-20 00:00:00+00:00,5438
2022-05-21 00:00:00+00:00,5451
2022-05-22 00:00:00+00:00,5459
2022-05-23 00:00:00+00:00,5461
2022-05-24 00:00:00+00:00,5466
2022-05-25 00:00:00+00:00,5468
2022-05-26 00:00:00+00:00,5469
2022-05-27 00:00:00+00:00,5473
2022-05-28 00:00:00+00:00,5475
2022-05-30 00:00:00+00:00,5476
2022-05-31 00:00:00+00:00,5477
2022-06-01 00:00:00+00:00,5480
2022-06-02 00:00:00+00:00,5485
2022-06-03 00:00:00+00:00,5487
2022-06-04 00:00:00+00:00,5488
2022-06-06 00:00:00+00:00,5492
2022-06-07 00:00:00+00:00,5494
2022-06-08 00:00:00+00:00,5498
2022-06-09 00:00:00+00:00,5500
2022-06-10 00:00:00+00:00,5501
2022-06-11 00:00:00+00:00,5503
2022-06-12 00:00:00+00:00,5505
2022-06-13 00:00:00+00:00,5510
2022-06-14 00:00:00+00:00,5511
2022-06-16 00:00:00+00:00,5513
2022-06-17 00:00:00+00:00,5514
2022-06-19 00:00:00+00:00,5519
2022-06-20 00:00:00+00:00,5522
2022-06-21 00:00:00+00:00,5524
2022-06-22 00:00:00+00:00,5526
2022-06-23 00:00:00+00:00,5527
2022-06-24 00:00:00+00:00,5529
2022-06-25 00:00:00+00:00,5533
2022-06-26 00:00:00+00:00,5534
2022-06-27 00:00:00+00:00,5536
2022-06-28 00:00:00+00:00,5539
2022-06-29 00:00:00+00:00,5543
2022-06-30 00:00:00+00:00,5544
2022-07-01 00:00:00+00:00,5548
2022-07-02 00:00:00+00:00,5550
2022-07-04 00:00:00+00:00,5552
2022-07-05 00:00:00+00:00,5557
2022-07-06 00:00:00+00:00,5565
2022-07-07 00:00:00+00:00,5574
2022-07-08 00:00:00+00:00,5586
2022-07-09 00:00:00+00:00,5589
2022-07-10 00:00:00+00:00,5590
2022-07-11 00:00:00+00:00,5593
2022-07-12 00:00:00+00:00,5595
2022-07-13 00:00:00+00:00,5600
2022-07-14 00:00:00+00:00,5603
2022-07-15 00:00:00+00:00,5608
2022-07-16 00:00:00+00:00,5610
2022-07-17 00:00:00+00:00,5611
2022-07-18 00:00:00+00:00,5612
2022-07-19 00:00:00+00:00,5615
2022-07-20 00:00:00+00:00,5616
2022-07-21 00:00:00+00:00,5623
2022-07-22 00:00:00+00:00,5627
2022-07-23 00:00:00+00:00,5633
2022-07-24 00:00:00+00:00,5637
2022-07-25 00:00:00+00:00,5644
2022-07-26 00:00:00+00:00,5649
2022-07-27 00:00:00+00:00,5658
2022-07-28 00:00:00+00:00,5662
2022-07-29 00:00:00+00:00,5666
2022-07-30 00:00:00+00:00,5669
2022-07-31 00:00:00+00:00,5670
2022-08-01 00:00:00+00:00,5671
2022-08-02 00:00:00+00:00,5674
2022-08-04 00:00:00+00:00,5676
2022-08-06 00:00:00+00:00,5678
2022-08-07 00:00:00+00:00,5682
2022-08-08 00:00:00+00:00,5684
2022-08-09 00:00:00+00:00,5689
2022-08-10 00:00:00+00:00,5692
2022-08-12 00:00:00+00:00,5696
2022-08-13 00:00:00+00:00,5698
2022-08-14 00:00:00+00:00,5702
2022-08-15 00:00:00+00:00,5706
2022-08-16 00:00:00+00:00,5707
2022-08-17 00:00:00+00:00,5710
2022-08-18 00:00:00+00:00,5712
2022-08-19 00:00:00+00:00,5713
2022-08-20 00:00:00+00:00,5715
2022-08-21 00:00:00+00:00,5717
2022-08-22 00:00:00+00:00,5719
2022-08-23 00:00:00+00:00,5724
2022-08-24 00:00:00+00:00,5735
2022-08-25 00:00:00+00:00,5743
2022-08-26 00:00:00+00:00,5744
2022-08-27 00:00:00+00:00,5747
2022-08-28 00:00:00+00:00,5748
2022-08-29 00:00:00+00:00,5751
2022-08-30 00:00:00+00:00,5753
2022-08-31 00:00:00+00:00,5755
2022-09-01 00:00:00+00:00,5758
2022-09-02 00:00:00+00:00,5759
2022-09-03 00:00:00+00:00,5760
2022-09-04 00:00:00+00:00,5763
2022-09-05 00:00:00+00:00,5767
2022-09-06 00:00:00+00:00,5771
2022-09-07 00:00:00+00:00,5773
2022-09-08 00:00:00+00:00,5778
2022-09-09 00:00:00+00:00,5789
2022-09-10 00:00:00+00:00,5796
2022-09-11 00:00:00+00:00,5797
2022-09-12 00:00:00+00:00,5798
2022-09-15 00:00:00+00:00,5803
2022-09-16 00:00:00+00:00,5808
2022-09-18 00:00:00+00:00,5811
2022-09-19 00:00:00+00:00,5814
2022-09-21 00:00:00+00:00,5816
2022-09-22 00:00:00+00:00,5818
2022-09-23 00:00:00+00:00,5819
2022-09-24 00:00:00+00:00,5821
2022-09-25 00:00:00+00:00,5822
2022-09-26 00:00:00+00:00,5827
2022-09-27 00:00:00+00:00,5855
2022-09-28 00:00:00+00:00,5873
2022-09-29 00:00:00+00:00,5889
2022-09-30 00:00:00+00:00,5896
2022-10-01 00:00:00+00:00,5901
2022-10-02 00:00:00+00:00,5909
2022-10-03 00:00:00+00:00,5918
2022-10-04 00:00:00+00:00,5924
2022-10-05 00:00:00+00:00,5927
2022-10-06 00:00:00+00:00,5929
2022-10-07 00:00:00+00:00,5930
2022-10-09 00:00:00+00:00,5931
2022-10-10 00:00:00+00:00,5933
2022-10-11 00:00:00+00:00,5936
2022-10-13 00:00:00+00:00,5940
2022-10-14 00:00:00+00:00,5942
2022-10-15 00:00:00+00:00,5944
2022-10-16 00:00:00+00:00,5945
2022-10-17 00:00:00+00:00,5951
2022-10-18 00:00:00+00:00,5967
2022-10-19 00:00:00+00:00,5986
2022-10-20 00:00:00+00:00,5994
2022-10-21 00:00:00+00:00,5996
2022-10-22 00:00:00+00:00,6000
2022-10-23 00:00:00+00:00,6005
2022-10-24 00:00:00+00:00,6011
2022-10-25 00:00:00+00:00,6012
2022-10-26 00:00:00+00:00,6017
2022-10-27 00:00:00+00:00,6019
2022-10-28 00:00:00+00:00,6020
2022-10-29 00:00:00+00:00,6024
2022-10-30 00:00:00+00:00,6026
2022-10-31 00:00:00+00:00,6027
2022-11-01 00:00:00+00:00,6030
2022-11-02 00:00:00+00:00,6031
2022-11-03 00:00:00+00:00,6033
2022-11-04 00:00:00+00:00,6036
2022-11-05 00:00:00+00:00,6040
2022-11-07 00:00:00+00:00,6042
2022-11-08 00:00:00+00:00,6045
2022-11-09 00:00:00+00:00,6050
2022-11-10 00:00:00+00:00,6054
2022-11-11 00:00:00+00:00,6058
2022-11-12 00:00:00+00:00,6062
2022-11-13 00:00:00+00:00,6065
2022-11-17 00:00:00+00:00,6070
2022-11-19 00:00:00+00:00,6073
2022-11-20 00:00:00+00:00,6075
2022-11-21 00:00:00+00:00,6077
2022-11-22 00:00:00+00:00,6078
2022-11-23 00:00:00+00:00,6081
2022-11-24 00:00:00+00:00,6086
2022-11-26 00:00:00+00:00,6087
2022-11-27 00:00:00+00:00,6088
2022-11-28 00:00:00+00:00,6089
2022-11-29 00:00:00+00:00,6090
2022-11-30 00:00:00+00:00,6091
2022-12-01 00:00:00+00:00,6092
2022-12-02 00:00:00+00:00,6093
2022-12-03 00:00:00+00:00,6094
2022-12-05 00:00:00+00:00,6096
2022-12-06 00:00:00+00:00,6098
2022-12-07 00:00:00+00:00,6100
2022-12-08 00:00:00+00:00,6104
2022-12-09 00:00:00+00:00,6106
2022-12-10 00:00:00+00:00,6107
2022-12-11 00:00:00+00:00,6108
2022-12-12 00:00:00+00:00,6109
2022-12-13 00:00:00+00:00,6111
2022-12-14 00:00:00+00:00,6115
2022-12-15 00:00:00+00:00,6121
2022-12-16 00:00:00+00:00,6125
2022-12-17 00:00:00+00:00,6141
2022-12-18 00:00:00+00:00,6149
2022-12-19 00:00:00+00:00,6151
2022-12-20 00:00:00+00:00,6161
2022-12-21 00:00:00+00:00,6176
2022-12-22 00:00:00+00:00,6184
2022-12-23 00:00:00+00:00,6187
2022-12-24 00:00:00+00:00,6191
2022-12-25 00:00:00+00:00,6195
2022-12-26 00:00:00+00:00,6196
2022-12-27 00:00:00+00:00,6197
2022-12-29 00:00:00+00:00,6200
2022-12-30 00:00:00+00:00,6202
2022-12-31 00:00:00+00:00,6203
2023-01-01 00:00:00+00:00,6207
2023-01-03 00:00:00+00:00,6213
2023-01-05 00:00:00+00:00,6214
2023-01-07 00:00:00+00:00,6218
2023-01-08 00:00:00+00:00,6219
2023-01-09 00:00:00+00:00,6220
2023-01-10 00:00:00+00:00,6224
2023-01-11 00:00:00+00:00,6229
2023-01-12 00:00:00+00:00,6233
2023-01-13 00:00:00+00:00,6234
2023-01-16 00:00:00+00:00,6236
2023-01-17 00:00:00+00:00,6239
2023-01-18 00:00:00+00:00,6240
2023-01-19 00:00:00+00:00,6242
2023-01-20 00:00:00+00:00,6243
2023-01-22 00:00:00+00:00,6245
2023-01-24 00:00:00+00:00,6248
2023-01-25 00:00:00+00:00,6250
2023-01-26 00:00:00+00:00,6252
2023-01-27 00:00:00+00:00,6253
2023-01-29 00:00:00+00:00,6255
2023-01-30 00:00:00+00:00,6258
2023-01-31 00:00:00+00:00,6265
2023-02-01 00:00:00+00:00,6272
2023-02-02 00:00:00+00:00,6273
